%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1450008893624440431,12,1450008890975000000,camera,0.915065321621,-0.202001121512,3.32744603849,0.734351295332,0.0802475797452,0.668520234588,0.0858440267873,0.0020851455928,0.000352337822485,0.000812675989791,0.000327459053368,0.00110259769952,0.000665172356796,0.000352337822485,0.0017217904673,0.000845453568556,0.000847140463992,0.000358726792104,0.000795683272505,0.000812675989791,0.000845453568556,0.00181684622112,0.000468093354454,0.000308787179502,0.000451654617699,0.000327459053368,0.000847140463992,0.000468093354454,0.000461795765903,0.000113522781759,0.000220672232636,0.00110259769952,0.000358726792104,0.000308787179502,0.000113522781759,0.000619082178747,0.000428355886716,0.000665172356796,0.000795683272505,0.000451654617699,0.000220672232636,0.000428355886716,0.000743213085507
1450008893855243320,13,1450008891071000000,camera,0.915010794266,-0.202027598604,3.32753072942,0.734253769058,0.080444636098,0.66860244085,0.0858535918685,0.00207058260724,0.000372908807131,0.000788219197148,0.000301647313527,0.00109113952916,0.000630012160915,0.000372908807131,0.00172222289452,0.00078201095666,0.000846175703046,0.000350440730948,0.000781598963138,0.000788219197148,0.00078201095666,0.00178393602408,0.000440946919031,0.000304223671576,0.000424097883782,0.000301647313527,0.000846175703046,0.000440946919031,0.00045852008214,0.000101246233644,0.000221524797221,0.00109113952916,0.000350440730948,0.000304223671576,0.000101246233644,0.000609725600402,0.000407919329313,0.000630012160915,0.000781598963138,0.000424097883782,0.000221524797221,0.000407919329313,0.000723147369457
1450008893996615434,14,1450008891152000000,camera,0.91519499481,-0.202072740353,3.32751188853,0.734235439066,0.0805783674007,0.668600885128,0.0858970496113,0.0020769443835,0.000327046196454,0.0007536005485,0.000326171033989,0.00109717600481,0.000666691822761,0.000327046196454,0.00172361174521,0.000867460381731,0.000848207668674,0.000349317074754,0.000778665911647,0.0007536005485,0.000867460381731,0.00176190192518,0.00046872092219,0.000320215618588,0.000445859364746,0.000326171033989,0.000848207668674,0.00046872092219,0.000459265226488,0.000111115544957,0.000224083725553,0.00109717600481,0.000349317074754,0.000320215618588,0.000111115544957,0.000613553958638,0.000420928092362,0.000666691822761,0.000778665911647,0.000445859364746,0.000224083725553,0.000420928092362,0.000716743814629
1450008894145472577,15,1450008891233000000,camera,0.915097270247,-0.202030754486,3.32821210267,0.734204999447,0.080342898172,0.668671863423,0.0858252676478,0.00206254494073,0.000345140445191,0.000760786990594,0.000318860933572,0.00109225281459,0.000653505352481,0.000345140445191,0.00171544587288,0.00083008143488,0.000845738830908,0.00035013340271,0.000781561219279,0.000760786990594,0.00083008143488,0.00176703617036,0.000455707059727,0.00032192567848,0.000441008813256,0.000318860933572,0.000845738830908,0.000455707059727,0.000460269266125,0.000110294499844,0.000220256204976,0.00109225281459,0.00035013340271,0.00032192567848,0.000110294499844,0.000613269152741,0.000418450294314,0.000653505352481,0.000781561219279,0.000441008813256,0.000220256204976,0.000418450294314,0.000725168670181
1450008894273470283,16,1450008891307000000,camera,0.915169881242,-0.202026803059,3.32737272384,0.734294766397,0.0803845849395,0.668563227282,0.0858645775193,0.00206872367239,0.000393903190624,0.000855109245709,0.000304124312189,0.00108969524133,0.000627192319049,0.000393903190624,0.00170429201684,0.000761887588789,0.000835267022031,0.00036091648478,0.000793320235696,0.000855109245709,0.000761887588789,0.00183801076827,0.000444358459794,0.000283256854706,0.00043005673049,0.000304124312189,0.000835267022031,0.000444358459794,0.000455412008389,0.000103201950224,0.000216215441809,0.00108969524133,0.00036091648478,0.000283256854706,0.000103201950224,0.000611262494133,0.000415673143323,0.000627192319049,0.000793320235696,0.00043005673049,0.000216215441809,0.000415673143323,0.000744909712001
1450008894451360410,17,1450008891374000000,camera,0.915106243381,-0.201865356201,3.32758464664,0.734339768549,0.0803999621083,0.668506774688,0.085904846293,0.00212552682967,0.000342380264082,0.00081055466864,0.000327414579315,0.00112069528051,0.000660979610631,0.000342380264082,0.00175853080107,0.000847088732741,0.00086486880239,0.000353973087268,0.000798118691096,0.00081055466864,0.000847088732741,0.00183708734421,0.000468721666663,0.000316537459958,0.000445652184298,0.000327414579315,0.00086486880239,0.000468721666663,0.00046970191799,0.000113370600839,0.000222933221558,0.00112069528051,0.000353973087268,0.000316537459958,0.000113370600839,0.000626791830382,0.000423755471589,0.000660979610631,0.000798118691096,0.000445652184298,0.000222933221558,0.000423755471589,0.000741806370534
1450008894679688257,18,1450008891443000000,camera,0.914959270034,-0.201998196204,3.32644312043,0.734347916936,0.0802580132546,0.668532848041,0.0857649071042,0.00210335732425,0.000352183647342,0.000751388457743,0.000326485978938,0.00111281250617,0.000673152800487,0.000352183647342,0.00173470713629,0.000853077453977,0.000854474182621,0.000355329508755,0.000780720765913,0.000751388457743,0.000853077453977,0.00178844961282,0.000465619727078,0.000335678690136,0.000447350085781,0.000326485978938,0.000854474182621,0.000465619727078,0.000463947173962,0.000113611588267,0.000218402809251,0.00111281250617,0.000355329508755,0.000335678690136,0.000113611588267,0.000623363570192,0.000426844121447,0.000673152800487,0.000780720765913,0.000447350085781,0.000218402809251,0.000426844121447,0.000724518680244
1450008894945862919,19,1450008891568000000,camera,0.915067513064,-0.202060253188,3.32789981552,0.734320800768,0.0803537068507,0.668538416276,0.0858640164344,0.00205138083323,0.000353498359159,0.000799518546178,0.000323381921117,0.00108464140607,0.000658322441968,0.000353498359159,0.00169272143,0.000833521709296,0.000831783878192,0.000356690707649,0.000783076455485,0.000799518546178,0.000833521709296,0.00179086915547,0.000462679018922,0.000305992137637,0.000447728833496,0.000323381921117,0.000831783878192,0.000462679018922,0.000453438368538,0.000112146814015,0.0002156332264,0.00108464140607,0.000356690707649,0.000305992137637,0.000112146814015,0.000609443976048,0.000425080089905,0.000658322441968,0.000783076455485,0.000447728833496,0.0002156332264,0.000425080089905,0.000733156966568
1450008895526017216,20,1450008891670000000,camera,0.9148487994,-0.201800958222,3.32718231696,0.734397149575,0.0802144170869,0.668449139784,0.0860361639636,0.00207848998997,0.000332973213391,0.000752771831361,0.000331445439463,0.00110355652035,0.000674462051422,0.000332973213391,0.00171955945205,0.000867280227236,0.000849741020313,0.000353118106764,0.000784426451541,0.000752771831361,0.000867280227236,0.00177267502677,0.00046972814027,0.000331670984115,0.000454007867821,0.000331445439463,0.000849741020313,0.00046972814027,0.000463143065362,0.000115761751297,0.000221794703286,0.00110355652035,0.000353118106764,0.000331670984115,0.000115761751297,0.000620399012947,0.000427863326459,0.000674462051422,0.000784426451541,0.000454007867821,0.000221794703286,0.000427863326459,0.000727400285338
1450008895889666603,21,1450008891867000000,camera,0.914323991849,-0.201627934546,3.32655805548,0.734508114438,0.0801765080781,0.668337625151,0.085990558694,0.00202761466823,0.000341391417597,0.000784104188052,0.000314781849751,0.00107411842394,0.00064031049877,0.000341391417597,0.00167043536637,0.000812746813697,0.000824177471326,0.000345816252774,0.000769630137838,0.000784104188052,0.000812746813697,0.00176573215545,0.000451250091334,0.000305377273077,0.000433970843323,0.000314781849751,0.000824177471326,0.000451250091334,0.000450161176144,0.000108792268908,0.000214604392638,0.00107411842394,0.000345816252774,0.000305377273077,0.000108792268908,0.000604049052061,0.000412493987257,0.00064031049877,0.000769630137838,0.000433970843323,0.000214604392638,0.000412493987257,0.00071848903236
1450008896157265781,22,1450008891976000000,camera,0.914899916353,-0.201630040308,3.32851630065,0.734505285797,0.0802154981337,0.668334349356,0.0860038165868,0.00203951353476,0.000354037045528,0.000768968495669,0.00031048037315,0.00108319840998,0.000636457460978,0.000354037045528,0.00168543299586,0.000799729371798,0.000833426004655,0.000348580447872,0.000774114218072,0.000768968495669,0.000799729371798,0.00176464868155,0.000446725659861,0.000318087585107,0.000433269566647,0.00031048037315,0.000833426004655,0.000446725659861,0.000455746554545,0.000106805101549,0.000217485773886,0.00108319840998,0.000348580447872,0.000318087585107,0.000106805101549,0.000610480769131,0.000412283046962,0.000636457460978,0.000774114218072,0.000433269566647,0.000217485773886,0.000412283046962,0.000720803444493
1450008896587255799,23,1450008892074000000,camera,0.914677324763,-0.201330689965,3.3271828792,0.734557428279,0.080104240614,0.668273181072,0.0861373940629,0.00210395779337,0.000333428093955,0.000778926460934,0.000338857092415,0.00111603685829,0.000681514747144,0.000333428093955,0.00173702444299,0.000881738908966,0.000857430788182,0.000359100247669,0.000795436060872,0.000778926460934,0.000881738908966,0.00180559497802,0.000480758867543,0.000329270306576,0.00046256907704,0.000338857092415,0.000857430788182,0.000480758867543,0.000467357432962,0.000118371230981,0.000223729417246,0.00111603685829,0.000359100247669,0.000329270306576,0.000118371230981,0.000627230375447,0.000434761939437,0.000681514747144,0.000795436060872,0.00046256907704,0.000223729417246,0.000434761939437,0.000739009612109
1450008896769600546,24,1450008892208000000,camera,0.914636695693,-0.201557655624,3.32697703695,0.734444031267,0.0800794186133,0.668421231881,0.0859785346552,0.00205355631015,0.000353886681436,0.000789037136191,0.000309382132772,0.00108902742859,0.000628242276945,0.000353886681436,0.00171270823102,0.000793980069573,0.000846318712349,0.000349901580381,0.000789120571838,0.000789037136192,0.000793980069573,0.00178357514002,0.000447401733515,0.000312129189257,0.000434262705765,0.000309382132772,0.000846318712349,0.000447401733515,0.000462364364011,0.000105548292674,0.000222959276981,0.00108902742859,0.000349901580381,0.000312129189257,0.000105548292674,0.000613152585622,0.000411002631036,0.000628242276945,0.000789120571838,0.000434262705765,0.000222959276981,0.000411002631036,0.000733321257911
1450008897198139279,25,1450008892309000000,camera,0.914767969478,-0.201601786697,3.32757495926,0.734411929761,0.0803770031436,0.668417451503,0.086004449407,0.00205416923402,0.000347880644727,0.000756705738711,0.000311856410597,0.00108881977245,0.000642341599405,0.000347880644727,0.00170379463391,0.000809976593097,0.000841227062597,0.000346347123012,0.000774557369518,0.000756705738711,0.000809976593097,0.00176061293666,0.00044710489883,0.000322374994528,0.000432401454448,0.000311856410597,0.000841227062597,0.00044710489883,0.000458471394751,0.000107530791636,0.000218531176086,0.00108881977245,0.000346347123012,0.000322374994528,0.000107530791636,0.00061203833007,0.000412209681646,0.000642341599405,0.000774557369518,0.000432401454448,0.000218531176086,0.000412209681646,0.000718980709596
1450008897888964441,26,1450008892379000000,camera,0.914333299766,-0.201566383218,3.32619179371,0.734364443066,0.0804884084351,0.668449651186,0.0860554745322,0.0020770170616,0.000330922055815,0.000812481686151,0.000325457402517,0.0010966329155,0.000654365266735,0.000330922055815,0.00171290104608,0.000842587964417,0.000843376696874,0.00034901707693,0.000786022282801,0.000812481686151,0.000842587964417,0.00180652544547,0.000465311795434,0.000301079125713,0.000442166163081,0.000325457402517,0.000843376696874,0.000465311795434,0.00045917432643,0.000112638207723,0.000219951615513,0.0010966329155,0.00034901707693,0.000301079125713,0.000112638207723,0.000614430393029,0.000419497012621,0.000654365266735,0.000786022282801,0.000442166163081,0.000219951615513,0.000419497012621,0.000732209465673
1450008898587801120,27,1450008892485000000,camera,0.915035987956,-0.201336740793,3.32778643692,0.734393482555,0.0803273092146,0.668442184954,0.0860161702715,0.00207401441539,0.000360477612409,0.000752938128349,0.000314043499779,0.0011035537698,0.000655274778442,0.000360477612409,0.00171997309705,0.000830141434784,0.000851708367193,0.000355589498808,0.000787158539511,0.000752938128349,0.000830141434784,0.0017668838648,0.000456035889151,0.000330516452789,0.000441543386322,0.000314043499779,0.000851708367193,0.000456035889151,0.000464886347462,0.000105299407519,0.000227833585064,0.0011035537698,0.000355589498808,0.000330516452789,0.000105299407519,0.00062207571472,0.000419660639813,0.000655274778442,0.000787158539511,0.000441543386322,0.000227833585064,0.000419660639813,0.000725890169417
1450008899848826311,28,1450008892607000000,camera,0.915179134169,-0.201695605002,3.32840984633,0.734290444763,0.0804173797931,0.668549434288,0.0859781464643,0.00206806332558,0.000360789907674,0.000774009457059,0.000314815694052,0.00109475812848,0.000650094904493,0.000360789907674,0.00171366444276,0.000816928465243,0.000844373379033,0.000353599834511,0.000782781080192,0.000774009457059,0.000816928465243,0.00177957040639,0.00045320837289,0.000318406734379,0.000438471683717,0.000314815694052,0.000844373379033,0.00045320837289,0.000459647521329,0.000107978405724,0.000220153429571,0.00109475812848,0.000353599834511,0.000318406734379,0.000107978405724,0.00061467270203,0.000418311175663,0.000650094904493,0.000782781080192,0.000438471683717,0.000220153429571,0.000418311175663,0.000726897076632
1450008902852538821,29,1450008892708000000,camera,0.915075379037,-0.201693506849,3.32741775277,0.734308815651,0.0804248920958,0.66852629067,0.0859941781284,0.00205228852084,0.000354613870671,0.000750677541521,0.000308904607519,0.00108921733717,0.000641453484176,0.000354613870671,0.00170986074722,0.000806029800818,0.000845044455492,0.000348097676389,0.000779331848242,0.000750677541521,0.000806029800818,0.001755445036,0.00044474300341,0.000325125167888,0.000432463620351,0.000308904607519,0.000845044455492,0.00044474300341,0.000460813833677,0.000105617679887,0.000221502976076,0.00108921733717,0.000348097676389,0.000325125167888,0.000105617679887,0.000612938932109,0.000412120543574,0.000641453484176,0.000779331848242,0.000432463620351,0.000221502976076,0.000412120543574,0.00072193751188
1450008908743353428,30,1450008892797000000,camera,0.915414423417,-0.201620027135,3.32788631646,0.734386269228,0.0804618494948,0.668444516453,0.0859338511234,0.00205799037302,0.000347019792966,0.000763295437645,0.000323217299769,0.00108904543346,0.00065860370765,0.000347019792966,0.00171117406112,0.000848414107326,0.000841802101382,0.000356864544876,0.000782385098014,0.000763295437645,0.000848414107326,0.00176446244783,0.000467265660197,0.000317482732263,0.000450382191185,0.000323217299769,0.000841802101382,0.000467265660197,0.000456948516274,0.000109592440576,0.00022352343755,0.00108904543346,0.000356864544876,0.000317482732263,0.000109592440576,0.000611126695628,0.000423778047475,0.00065860370765,0.000782385098014,0.000450382191185,0.00022352343755,0.000423778047475,0.000723210688098
1450008910400148783,31,1450008892887000000,camera,0.915392559733,-0.201729324621,3.32820450291,0.734265346949,0.0805372596798,0.668583804096,0.0858128601907,0.0020566179092,0.000355887805662,0.000765535542952,0.000308906738281,0.00108936387895,0.000635907966177,0.000355887805662,0.00171255880023,0.000799767614735,0.000845117770206,0.000348572124555,0.000780607848775,0.000765535542952,0.000799767614735,0.00176953504742,0.000445976715499,0.00031972546681,0.000431500230736,0.000308906738281,0.000845117770206,0.000445976715499,0.000460340970461,0.000105587400655,0.000220617478712,0.00108936387895,0.000348572124555,0.00031972546681,0.000105587400655,0.00061199121696,0.000411117847084,0.000635907966177,0.000780607848775,0.000431500230736,0.000220617478712,0.000411117847084,0.000723908163454
1450008912846319340,32,1450008892987000000,camera,0.915431619738,-0.201764260684,3.32779446978,0.734390453611,0.0805129437981,0.668448276538,0.0858209130653,0.00205942001308,0.00036052425832,0.000720564833536,0.000312699903256,0.00109563395443,0.000649797588051,0.00036052425832,0.00171162718712,0.000816226743855,0.000846604377592,0.000353096438097,0.000775575926319,0.000720564833536,0.000816226743855,0.00174433921923,0.000449976332933,0.000340814733868,0.000439905546609,0.000312699903256,0.000846604377592,0.000449976332933,0.000461506715704,0.000107098008142,0.000221658408119,0.00109563395443,0.000353096438097,0.000340814733868,0.000107098008142,0.000617563888124,0.000417832800735,0.000649797588051,0.000775575926319,0.000439905546609,0.000221658408119,0.000417832800735,0.000716633630414
1450008925685503374,33,1450008893106000000,camera,0.915439950597,-0.201854503429,3.32724502491,0.734367903344,0.0805188434227,0.668463845908,0.085887048539,0.0020894300865,0.000335906823175,0.0007863231563,0.000337973006086,0.00110596588399,0.000676623321084,0.000335906823175,0.0017241776805,0.000874406629937,0.0008482932364,0.000360035841245,0.000790475930581,0.0007863231563,0.000874406629937,0.00180769232175,0.000480426747802,0.000324150831266,0.000462370849484,0.000337973006086,0.0008482932364,0.000480426747802,0.000461933343426,0.000118173067879,0.000219227049933,0.00110596588399,0.000360035841245,0.000324150831266,0.000118173067879,0.000621378360594,0.000434631968481,0.000676623321084,0.000790475930581,0.000462370849484,0.000219227049933,0.000434631968481,0.000737698203967
1450008928705292830,34,1450008893174000000,camera,0.915624403653,-0.201973705674,3.32774126081,0.734348552975,0.0805594355207,0.668488135311,0.0858253636174,0.00207660861484,0.000369104002987,0.000748596507802,0.000308425769654,0.00110189087776,0.000638554278935,0.000369104002987,0.00172502913042,0.00079078516796,0.000852207128274,0.000351975586703,0.000780624123214,0.000748596507801,0.00079078516796,0.00177855288653,0.000443690731386,0.000336867493228,0.000433265509358,0.000308425769654,0.000852207128274,0.000443690731386,0.000464692247427,0.000106740778584,0.000218491698578,0.00110189087776,0.000351975586703,0.000336867493228,0.000106740778584,0.000620003506344,0.000414180872428,0.000638554278935,0.000780624123214,0.000433265509358,0.000218491698578,0.000414180872428,0.000725300920871
1450008931322852484,35,1450008893241000000,camera,0.915396216485,-0.201751057921,3.32631039711,0.734429930008,0.0803558109892,0.66841174847,0.085914818607,0.00208319616513,0.000377041851435,0.00076174935676,0.000307407938992,0.00110509697575,0.000643727805514,0.000377041851435,0.00172968358864,0.000799394980691,0.000853806325289,0.000356957788917,0.000786751755808,0.000761749356759,0.000799394980691,0.00178348371813,0.000447899764387,0.000329854134247,0.000434880797558,0.000307407938992,0.000853806325289,0.000447899764387,0.000465086791515,0.000103508573281,0.000224160118246,0.00110509697575,0.000356957788917,0.000329854134247,0.000103508573281,0.000621807619245,0.000416889056519,0.000643727805514,0.000786751755808,0.000434880797558,0.000224160118246,0.000416889056519,0.000728118258195
1450008932208542911,36,1450008893309000000,camera,0.915889855023,-0.201986126246,3.32840834317,0.734355254703,0.0803533157033,0.668503126605,0.085844477194,0.00210638585464,0.000360990215471,0.00074160223902,0.000328349842325,0.00111534558126,0.000675003276635,0.000360990215471,0.00174653525452,0.000865444849477,0.000859653025461,0.000364236003261,0.000788012292782,0.00074160223902,0.000865444849477,0.00178198289708,0.000475351868879,0.000338589221884,0.000457913117415,0.000328349842325,0.000859653025461,0.000475351868879,0.00046553015758,0.000111317949172,0.000226407992096,0.00111534558126,0.000364236003261,0.000338589221884,0.000111317949172,0.000625035939982,0.000431933209048,0.000675003276635,0.000788012292782,0.000457913117415,0.000226407992096,0.000431933209048,0.000725133580448
1450008933518696703,37,1450008893376000000,camera,0.915757067573,-0.201847895716,3.32766125354,0.734369545989,0.0804067808131,0.668494281681,0.0857409755165,0.00209464844642,0.000343086313554,0.000811931450346,0.00032023892736,0.00110371689545,0.000643736209342,0.000343086313554,0.00174399558817,0.00083031454721,0.000857288823473,0.000352375793102,0.000796027251174,0.000811931450346,0.00083031454721,0.00181905702528,0.000464143450366,0.000304940296978,0.000441403651038,0.00032023892736,0.000857288823473,0.000464143450366,0.000465080594519,0.000108733395955,0.000225333112599,0.00110371689545,0.000352375793102,0.000304940296978,0.000108733395955,0.00061702443835,0.000416953224226,0.000643736209342,0.000796027251174,0.000441403651038,0.000225333112599,0.000416953224226,0.000737399659334
