%time,field.header.seq,field.header.stamp,field.header.frame_id,field.ns,field.id,field.type,field.action,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.scale.x,field.scale.y,field.scale.z,field.color.r,field.color.g,field.color.b,field.color.a,field.lifetime,field.frame_locked,field.text,field.mesh_resource,field.mesh_use_embedded_materials
1450009001221154110,791,1450009001214580279,/world,trajectory,808,1,0,0.00122201197722,0.0423614573626,-0.00431712361992,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009001358284815,792,1450009001357188702,/world,trajectory,809,1,0,0.00129141436184,0.0424910141051,-0.00450993578233,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009001358292909,793,1450009001357237825,/world,pts,53,1,2,0.0,3.1534787265e-317,6.95260754864e-310,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.00149153824896,-0.0424427501857,0.00488689821213,1.0,0,0,,,0
1450009001488402266,794,1450009001488106701,/world,trajectory,810,1,0,0.00129947223969,0.0427776481569,-0.00446373826912,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009001697085808,795,1450009001694406176,/world,trajectory,811,1,0,0.00145186729361,0.0429926533961,-0.004590519282,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009001828913048,796,1450009001828369931,/world,trajectory,812,1,0,0.00144845001341,0.043315651007,-0.00443909654364,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009001983340468,797,1450009001982696640,/world,trajectory,813,1,0,0.0014164326392,0.0435898630044,-0.00460214555672,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009002114587637,798,1450009002114233953,/world,trajectory,814,1,0,0.00132874242022,0.0436826706359,-0.00460509889611,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009002254211622,799,1450009002253929594,/world,trajectory,815,1,0,0.00123155253918,0.0438770121239,-0.00452376475019,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009002399621633,800,1450009002393856426,/world,trajectory,816,1,0,0.00127070459464,0.0440801627911,-0.00455270014059,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009002559666211,801,1450009002556750091,/world,trajectory,817,1,0,0.00127853383386,0.0441811722313,-0.00465522088306,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009002706383776,802,1450009002706127482,/world,trajectory,818,1,0,0.00124823826973,0.044407453365,-0.00459823029738,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009002828864902,803,1450009002827300949,/world,trajectory,819,1,0,0.00118758364495,0.044752332321,-0.00477431576119,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009002956721335,804,1450009002956360995,/world,trajectory,820,1,0,0.00113316038347,0.0448118514868,-0.00459728215305,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009003058343544,805,1450009003057333863,/world,trajectory,821,1,0,0.00115470560638,0.0448442290405,-0.00452177797746,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009003058357230,806,1450009003057338265,/world,pts,105,1,2,0.0,3.1534787265e-317,6.95260754864e-310,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.00137572933454,-0.044793959707,0.00493895914406,1.0,0,0,,,0
1450009003201292892,807,1450009003200663505,/world,trajectory,822,1,0,0.00122229540217,0.0448914494268,-0.004495423691,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009003346542754,808,1450009003345922895,/world,trajectory,823,1,0,0.001367260593,0.0449744198252,-0.00449435920245,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009003451505536,809,1450009003449288872,/world,trajectory,824,1,0,0.00133801934405,0.0450777566934,-0.00468296296039,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009003571568266,810,1450009003571458966,/world,trajectory,825,1,0,0.00137887950019,0.0451091401361,-0.0046337698952,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009003674817379,811,1450009003674049079,/world,trajectory,826,1,0,0.00145939937535,0.045352875903,-0.00454142199052,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009003819663182,812,1450009003819076189,/world,trajectory,827,1,0,0.00142131464998,0.0456377731056,-0.00465238287905,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009003942304353,813,1450009003942067532,/world,trajectory,828,1,0,0.00141188594382,0.0457899162869,-0.00481505549041,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009004090470632,814,1450009004090012536,/world,trajectory,829,1,0,0.00127613709097,0.045915761047,-0.00469746683067,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009004090474192,815,1450009004090016356,/world,pts,96,1,2,0.0,3.1534787265e-317,6.95260754864e-310,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0015020101564,-0.0458623208106,0.00513258762658,1.0,0,0,,,0
1450009004247026863,816,1450009004236552827,/world,trajectory,830,1,0,0.00117212734735,0.0461792419757,-0.00462224622748,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009004419870965,817,1450009004419518266,/world,trajectory,831,1,0,0.00117755861731,0.0462319316304,-0.00471030468465,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009004523791803,818,1450009004523597075,/world,trajectory,832,1,0,0.00116056698397,0.0462984135499,-0.00486290345377,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009004648257852,819,1450009004647892075,/world,trajectory,833,1,0,0.00118696256907,0.0463379773795,-0.00472047792157,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009004853859228,820,1450009004850689486,/world,trajectory,834,1,0,0.00118750268147,0.0464955180045,-0.0045585526766,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009005003120917,821,1450009005002321009,/world,trajectory,835,1,0,0.00138951124727,0.0464979720406,-0.00464014636628,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009005185702992,822,1450009005185025390,/world,trajectory,836,1,0,0.00138842987672,0.0465781643111,-0.00464199099724,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009005343474297,823,1450009005340072373,/world,trajectory,837,1,0,0.00142774511694,0.0466928952557,-0.00454967469595,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009005596145622,824,1450009005586775041,/world,trajectory,838,1,0,0.00139447425717,0.0467095171876,-0.00460073974429,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009005596158830,825,1450009005586828433,/world,pts,87,1,2,0.0,3.1534787265e-317,6.95260754864e-310,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.00164483906701,-0.0466539338231,0.00505919754505,1.0,0,0,,,0
1450009005679816930,826,1450009005677433676,/world,trajectory,839,1,0,0.00135231451037,0.0469213050146,-0.00460191781503,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009005809289102,827,1450009005808269539,/world,trajectory,840,1,0,0.00140229145094,0.0471931431525,-0.00474679903013,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009005971460394,828,1450009005971245614,/world,trajectory,841,1,0,0.0013599774925,0.0472263584008,-0.00474897426087,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009006120507401,829,1450009006118880768,/world,trajectory,842,1,0,0.00125794544672,0.047624542046,-0.00471805019679,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009006269094994,830,1450009006268743074,/world,trajectory,843,1,0,0.00123724132159,0.0477081546923,-0.00482233264453,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009006476088621,831,1450009006475611503,/world,trajectory,844,1,0,0.0011702295621,0.0478981700076,-0.0045321446444,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009006599082185,832,1450009006598497724,/world,trajectory,845,1,0,0.00122847885066,0.0479539123061,-0.00477306097734,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009006780028702,833,1450009006779810808,/world,trajectory,846,1,0,0.00115660595606,0.0480931914015,-0.00450448555315,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009006968479456,834,1450009006968336924,/world,trajectory,847,1,0,0.00130811379148,0.0481181131619,-0.0048766685722,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009007247235749,835,1450009007246626267,/world,trajectory,848,1,0,0.00132099451804,0.048229080107,-0.0047833650021,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009007380220822,836,1450009007379075841,/world,trajectory,849,1,0,0.00130823553238,0.0483689606851,-0.00479565067189,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009007793110463,837,1450009007792585338,/world,trajectory,850,1,0,0.00135441543193,0.0485265445697,-0.00480899154891,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009007974115125,838,1450009007974036194,/world,trajectory,851,1,0,0.00140467140853,0.048666875581,-0.00491983139806,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009008208308581,839,1450009008208229863,/world,trajectory,852,1,0,0.0014656602437,0.0488038214264,-0.0049238451585,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009008652441626,840,1450009008652075500,/world,trajectory,853,1,0,0.00137083573679,0.0490673406865,-0.00481383791179,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009008880964650,841,1450009008880845382,/world,trajectory,854,1,0,0.00137266865811,0.0491182150202,-0.00488762113246,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009009209923042,842,1450009009209696026,/world,trajectory,855,1,0,0.00139330400086,0.0492161075755,-0.0048100764616,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009026880977619,843,1450009026876637666,/world,trajectory,856,1,0,0.00142596440008,0.0494541085739,-0.00483676675349,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009028077838196,844,1450009028077474658,/world,trajectory,857,1,0,0.00139022925813,0.0494847455961,-0.00470575962682,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009029184258014,845,1450009029184013143,/world,trajectory,858,1,0,0.00140892589055,0.0496362198166,-0.00467363844086,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
1450009031479434230,846,1450009031477978825,/world,trajectory,859,1,0,0.00140858868678,0.0498189050691,-0.00473581342136,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.5,1.0,0,0,,,0
